0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,class
0,85.47514258543241,163.98170629676957,223.59114472626143,277.7804888756588,153.0,155.12897859523216,140.356688476182,120.7393887677091,101.6366075781753,117.13667231059624,102.0,77.98717843338096,51.40038910358559,82.87339742040264,75.32595834106593,43.829214001622255,33.24154027718932,67.54257916307313,67.4166151627327,39.56008088970496,thumbsup
0,73.37574531137656,128.4445405612866,172.80335644888382,218.55205329623425,141.48498153514387,167.29913329123974,186.5502613238588,203.0098519776811,108.57716150277643,145.16886718577092,121.10326172320876,102.70345661174214,70.76722405181653,124.01612798341996,101.11874208078342,76.16429609731846,36.23534186398688,94.92101980067427,86.53900854527974,65.19202405202648,heart
0,45.5411901469428,94.33981132056604,136.0588108135596,167.20047846821492,79.05694150420949,140.06427096158393,173.67786272291585,198.2145302443794,72.86288492778748,129.18978287774928,121.7579566188592,103.24727599312246,76.05918747922567,125.60652849274992,113.14592347937244,96.89685237405806,86.88498144098322,120.93386622447824,110.13627921806692,96.7470929795826,smile
0,50.59644256269407,97.63708311906906,135.20724832641184,171.14321488157222,131.18688958886096,177.78920102188434,202.76587484091104,229.36869882353173,136.69308687713507,187.82971010998236,216.06017680266763,243.89546941261537,131.79529581893277,181.1767093199344,211.36697944570244,237.0232056149777,124.0,166.01204775557707,192.02343606966312,219.0570701894828,livelong
0,56.08029957123981,110.5350623105628,152.95751043999115,183.65728953678916,144.40221604947757,157.19096666157378,139.94641831786907,123.0812739615576,133.41664064126334,149.34523762075577,133.37541002748594,114.73883387938018,120.50726119201282,139.17614738165446,121.80722474467596,101.40019723846694,111.15754585272202,122.12288892750614,106.6255128944288,86.97700845625813,thumbsup
0,46.09772228646444,88.76936408468859,123.9758040909596,153.95129099815955,117.80067911519016,159.0125781188394,182.25805880673695,205.526154053444,114.86513831445988,157.7244432546839,182.45547402037573,205.2364490045567,106.47065323364932,141.79210133149166,164.69365500832143,182.98907071188705,97.51410154434076,126.64912159190052,142.04576727238302,157.165517846632,livelong
0,55.94640292279746,100.42410069301094,134.18271125595876,164.75436261295178,128.5496013218244,175.9147520817967,202.70421801235412,226.45087767549057,128.4562182223967,181.8048404196104,214.56001491424257,241.2384712271241,126.00396819148196,175.13994404475525,205.4117815511077,229.87170334775877,122.24974437601088,158.5339080449353,180.7097119692243,202.20039564748632,stop
0,56.72741841473134,102.2154587134451,146.4137971640651,172.52536045462998,113.17685275708986,156.51836952894698,167.32304085211933,171.572142260916,101.11874208078342,139.17614738165446,128.2497563350512,113.53413583587978,98.0612053770501,127.4244874425634,117.5457357797381,104.7377677822093,105.30906893520614,123.4908903522847,112.92475370794484,103.75451797391764,heart
0,30.083217912982647,58.05170109479997,85.0,106.47065323364932,70.2353187506115,88.23264701911646,96.17692030835671,98.04590761474952,77.62087348130012,108.72442227944924,128.47178678604885,147.14618581533128,79.39773296511683,111.39569111954016,131.89389675038038,148.8220413782851,78.39005038906404,104.78549517943787,125.15989773086264,142.80406156688963,okay
0,50.59644256269407,94.30270409696638,130.11533345459327,165.01212076693034,126.57013865837392,171.51093259614677,195.68597292601223,220.55384830013736,130.6330739131557,180.02499826412998,207.15453169071637,233.9273391461545,126.28935030318272,173.93389548906217,203.4158302591025,229.2640399190418,118.20744477400736,158.2024020045208,183.22117781522965,207.15453169071637,livelong
0,63.34824385884742,126.08727136392476,182.5075340910616,225.46174841866195,129.41792766073794,183.0764867480256,158.80806024884254,136.12494260788506,114.23659658795864,171.2337583538947,151.28780519261954,127.91012469699184,111.07204868912793,160.80111939908875,142.21462653327893,120.66896867049124,118.6001686339442,158.15498727514097,140.05713120009278,122.494897852931,thumbsdown
0,61.40032573203501,124.61942063739504,172.40939649566667,205.2218311973656,158.61904047118682,217.5063217472081,255.8945095151516,284.01584462842914,148.2194319244275,191.19100397246729,167.1556161186336,141.79210133149166,134.2609399639374,184.10051602317685,164.2224101637776,138.49548729110273,126.39620247459968,175.55910685578235,160.312195418814,136.36715146984628,smile
0,29.154759474226505,56.93856338194704,79.32212806020776,95.13148795220224,69.77105417004964,91.4166286842826,97.20082304178294,96.20810776644556,74.0,101.59232254457028,120.01666550941998,135.95587519485872,74.33034373659252,102.59142264341595,122.57650672131264,136.79546776117988,71.06335201775948,95.00526301210895,113.00442469213318,126.0,okay
0,76.48529270389177,155.6181223379848,216.9815660373019,255.8124312851117,192.85486771144767,223.6000894454204,195.7472860603692,173.85051049680584,175.16278143486988,213.06337085477645,185.9704277566732,160.85397104206038,158.8238017426859,196.01020381602584,171.23667831396403,146.00342461736986,148.35430563350698,183.1829686406463,159.5900999435742,134.61797799699713,thumbsup
0,49.678969393496885,106.66770832824712,156.97452022541748,194.07730418572905,134.00373129133382,185.4427135263071,216.10414156142403,242.0433845408711,123.45444503945576,142.12670403551894,100.31948963187564,77.1621668954417,112.76967677527502,120.74767078498864,80.00624975587844,60.20797289396148,106.77546534667972,111.28791488746656,77.80102827083971,61.032778078668514,smile
0,66.57326790837296,127.28707711311466,175.96590578859303,216.9446934128604,172.40939649566667,233.1222855069845,268.00186566514793,300.12330799189857,171.572142260916,239.52661647507983,278.4690287985362,311.1269837220809,163.22989922192565,225.72992712531496,266.6552080871476,301.01494979485653,150.63200191194434,201.12185361118767,234.0939982143925,264.43335644354704,livelong
0,62.81719509815764,109.07336980216571,134.34656675925888,149.48578527739687,141.50971698084905,201.0099500024812,231.48650068632512,252.24194734421155,139.30183056945089,208.33866659840172,244.53425117966603,268.79360111431225,133.70115930686617,178.01685313475238,161.9783936208777,142.8740704256724,130.41855696180662,161.72198366332265,150.0133327407934,132.94359706281458,peace
0,41.43669871020132,80.36168241145776,116.3872845288522,143.40502083260543,101.01980003939822,138.2244551445221,161.0496817755316,179.62739212046696,99.36800289831731,100.22474744293449,81.78630692236935,68.6804193347711,92.43916918709296,93.00537618869136,78.16009211867653,66.06814663663572,89.62700485902673,92.44457799135652,79.37883848986453,67.06713054842886,smile
0,48.16637831516918,94.36630754670864,131.24404748406687,158.7765725792064,115.37764081484764,151.43315356948756,163.2666530556684,161.47445618425226,118.1397477566293,170.42593699317015,204.3648697795196,234.104677441524,114.5294721894762,159.88120589988054,187.62729012593024,209.95475703112805,108.25894882179486,140.42791745233566,158.8584275384847,173.9798838946618,okay
0,65.29931086925804,139.47401191619892,204.3648697795196,260.969346858975,120.2538980657176,189.4518408461633,224.0557966221807,247.51767613647317,79.64923100695951,174.56230979223437,153.22206107476822,124.03628501370072,53.46026561849464,164.76953601925328,140.0142849854971,108.26818553942798,71.21797525905943,152.86922515666782,136.03308421115798,108.70602559196064,heart
0,43.32435804486894,91.39474820797966,130.8166656049603,160.12495120998477,113.1370849898476,138.5135372445596,151.32745950421557,162.02777539668932,104.6900186264192,130.41855696180662,112.2853507809456,96.7470929795826,90.80198235721508,120.14990636700472,101.24228365658294,86.02325267042627,77.07788269017254,107.56393447619884,93.17188417113825,76.94153624668537,heart
0,53.0,96.40020746865642,132.41223508422476,165.3148511174964,147.6787053031005,197.7725966861941,228.69411885748175,257.12642804659345,154.26276284314372,209.6902477465273,241.5139747509448,269.1560885434324,148.48568954616468,205.91260281974,243.3105012119288,276.739950133695,135.5912976558599,183.3575741549828,214.40149253211837,243.263231911442,livelong
0,41.10960958218893,89.69392398596462,121.37956994486346,157.78466338652817,139.31618714277246,200.8979840615629,237.6930794112441,267.4210163767986,135.4843164355196,200.1924074484345,241.75400720567177,278.4690287985362,123.664869708418,171.40595088852663,153.9415473483361,139.12943613772032,109.00458705944445,134.34656675925888,146.4137971640651,161.13658802394943,peace
0,54.589376255824725,101.21264743103995,145.0,174.0028735394907,117.39250401963491,154.1557653803451,170.0,179.7247896090019,125.15989773086264,175.32826355154492,207.62466134830905,236.54386485385749,127.39309243440164,178.0028089666003,208.08652046684813,231.5534495532295,128.39003076563228,167.86899654194636,194.28329830430613,216.31689716709604,okay
0,35.77708763999664,67.11929677819934,95.2102935611481,120.61509026651682,83.81527307120105,111.35977729862788,117.88977903109328,116.84605256490268,93.05912099305472,128.5496013218244,153.68799562750502,175.1142484208524,97.0,134.13426109685773,158.61904047118682,178.36199146679206,96.5090669315583,126.58988901172162,147.2311108427835,164.77863939236784,okay
0,50.47771785649585,97.8008179924892,134.16407864998737,169.9235122047564,144.68241081762497,194.87944991712183,224.75097330156325,253.44230112591703,150.00333329629711,203.0221662774782,235.35929979501557,264.8339102154405,144.01388821915754,198.8793604173143,235.8495283014151,269.2452413692766,129.9730741346068,176.5106229097841,206.5841233008965,235.3040586135309,livelong
0,63.28506932918696,129.41792766073794,186.6386883794461,208.4034548657963,164.39586369492392,214.6928037918365,208.1465829649865,188.7882411592417,167.88686666919483,235.0531854708632,276.00724628168734,314.8158191705112,165.04847772699995,225.0199991111901,264.2290672882149,296.7439974119106,157.69590990257166,200.44949488586892,228.8864347225497,254.1672677588521,okay
0,42.5440947723653,82.21921916437786,102.5768004960186,123.9758040909596,137.32079230764728,192.3148460207896,227.2201575564985,256.3298656028985,133.75350462698165,197.9419106707824,237.56472802164888,267.9776110050987,119.06720791217036,145.49570440394453,109.04127658827184,83.93449827097318,102.48902380255166,112.44554237496476,81.05553651663777,58.30951894845301,peace
0,53.2634959423431,101.71037311896951,137.6154061142865,171.47011401407536,147.80054127099805,200.11246837716035,233.3452377915607,262.21365334398587,152.11837495845134,209.40391591371923,244.0860504002636,272.6554602424092,145.41664278891878,204.65825172711703,244.9653036656416,281.12808468738945,129.634100452003,177.12425017484196,210.09759636892565,240.9024698918631,livelong
0,57.48912940721924,107.1167587261676,151.11915828246265,185.8736129739776,135.69450983735487,186.3169342813476,219.31712199461307,244.6752950340512,134.35028842544403,133.05637902783917,115.26057435220424,99.76472322419384,124.03628501370072,117.66052864066182,102.39628899525609,87.13208364316786,117.63077828527702,111.40017953306898,96.30160954002794,84.17244204607586,smile
0,47.43416490252569,91.60785992479028,122.88612614937456,152.31546211727817,149.57606760441325,199.75234666956985,231.91808898833224,258.3118270617898,144.40221604947757,198.59506539690256,231.5879962346926,257.1633721975196,129.76902558006668,166.94010902116963,137.88400922514546,114.06138698087096,113.77170122662314,145.34441853748632,123.69316876852982,103.16006979447036,peace
0,35.77708763999664,77.3692445355388,117.17508267545622,148.7615541731129,129.3560976529518,105.77334257741882,76.89603370785778,88.58893836140041,126.75172582651489,104.01922899156676,67.02984409947557,80.60397012554654,119.50732195141852,103.16006979447036,71.16881339463234,75.32595834106593,113.8859078200635,107.54068997360952,81.6333265278342,76.89603370785778,thumbsdown
0,44.14748010928823,94.86832980505136,139.77839604173457,171.56339936011994,109.62207806824316,132.06059215375342,95.01578816175764,87.69264507357501,98.41239759298622,124.23365083583433,80.52949770115296,80.99382692526635,92.76313923105448,118.0889495253472,78.91767862779544,73.97972695272672,91.35097153287424,111.44954015158608,84.5931439302264,74.16872656315464,thumbsdown
0,52.630789467763066,82.68010643437755,110.67971810589329,136.75159962501354,105.23307464861035,134.4953530795767,135.67977004697494,131.48764200486676,108.664621657649,158.0,183.7879212570837,205.35335400231477,108.85311203635844,160.79800993793424,189.16923639957952,209.0095691589263,109.04127658827184,148.66068747318505,175.2512482123879,194.74342094150447,okay
0,86.76404785393545,160.64868502418562,219.9659064491586,282.39157211220027,151.34728276384746,209.2008604188807,243.74166652421167,268.41944787961995,101.83319694480774,185.1323850653904,157.3848785620779,127.0,56.36488268416781,171.2103968805633,142.33762678926468,104.80935072788114,46.04345773288535,148.7178536692888,134.23859355639868,101.6070863670443,heart
0,45.48626166217664,92.19544457292888,133.01503674397117,164.01219466856725,93.60555539069249,132.00378782444085,152.59423318068085,166.39711535961192,77.00649323271382,125.92855117089212,111.83022847155416,91.59148432032316,71.11258679024411,116.29703349613008,102.88342918079664,85.95929269136641,76.57675887630658,109.48059188732952,97.74456506629922,84.8528137423857,heart
0,59.61543424315552,113.56936206565572,155.08062419270823,185.64751546950475,150.7647173578752,215.44836968517535,257.00583650960147,290.423828223512,139.61733416735902,213.5883891975404,259.4532713226025,293.97278785629123,123.9072233568326,180.24705268048075,163.29421300217592,142.6639407839276,111.8257573191436,161.27616066858735,146.1642911247477,126.53062870309309,peace
0,52.88667128870941,98.47842403288143,132.9661611087573,163.6001222493431,130.6981254647518,179.78876494375282,207.64633394307737,232.69293070482397,128.16005617976296,184.67809832245945,216.6217902243447,242.5633937757303,122.98373876248844,172.38619434281853,202.6153992173349,225.83400983908516,114.109596441316,150.05332385522155,172.4905794529081,191.38704240360684,stop
0,62.00806399170998,122.18428704215611,175.17134468856486,215.3369452741447,153.05227865013967,215.6293115510969,254.82543044209697,282.0655952079232,148.22280526288793,178.1937148162078,155.9262646253029,131.48764200486676,138.92443989449805,169.1685549976709,150.05332385522155,126.08727136392476,135.07405376311175,161.01242188104618,143.19916200872126,122.18837915284745,smile
0,46.238512086787566,82.73451516749222,104.80935072788114,114.48143954370944,104.93807697875924,156.11534197509224,189.0026454841307,213.0211257129208,100.31948963187564,156.32018423735306,189.76301009416983,214.88834309938733,93.30058949438636,129.84991336154215,114.03946685248928,99.04544411531506,89.40357934669059,114.58621208504974,101.86265262597476,89.1403387922662,peace
0,50.53711507397311,99.16148445843277,135.56548233234005,171.29214809792072,121.29715577869086,131.40015220691336,141.76741515595182,153.00326793895613,105.1094667477673,107.56393447619884,90.24965373894794,77.62087348130012,79.20227269466452,85.492689745966,69.83552104767315,60.08327554319921,49.24428900898052,57.14017850864661,49.20365840057018,40.718546143004666,heart
0,50.15974481593781,95.67131231461184,130.0,160.0656115472652,129.86531484580476,176.9773996870787,203.42320418280704,226.43321311150447,129.07362240210043,180.71247881648904,211.98113123577767,237.92856070678025,124.03628501370072,171.74690681348528,198.57995870681407,221.472345903501,116.29703349613008,151.74320413119,173.1040149736568,192.04166214652489,stop
0,35.4682957019364,75.59100475585703,109.41663493271945,132.82319074619463,96.89685237405806,97.49871794028884,73.348483283569,73.49829930005184,89.8443097808648,96.87620966986684,67.468511173732,64.62197768561404,84.1486779456457,96.25487000666512,67.11929677819934,59.4138031100518,81.58431221748455,91.48223871331528,70.8801805866774,59.682493245507096,thumbsdown
0,64.25729530566937,128.08200498118384,185.129684275645,229.8368986912241,170.07351351694948,227.24656213021132,266.2480046873591,298.3990616607231,158.54967675779096,192.35384061671343,135.41787178950938,101.35580891098448,147.27525250360293,175.0114281982751,122.44182292011172,94.92101980067427,136.61625086350452,170.66048165876012,133.41664064126334,108.2266141020775,smile
0,45.044422518220834,93.00537618869136,135.35139452550905,178.67568385205638,124.53112060846478,73.24616030891995,51.61395160225576,62.48199740725323,122.57650672131264,60.40695324215582,31.622776601683796,42.95346318982906,118.4229707446997,67.62396025078685,39.44616584663204,42.95346318982906,117.7454882362802,90.9065454189081,65.19202405202648,55.97320787662612,thumbsdown
0,40.01249804748511,87.80091115700337,125.96031120952344,162.265215003093,110.27692415006868,54.81788029466298,40.22437072223753,49.8196748283246,109.04127658827184,45.044422518220834,27.65863337187866,42.05948168962618,106.7941945987702,56.824290580701486,38.47076812334269,45.35416188179427,104.92378186092988,80.8084154033477,62.93647591023825,60.4648658313239,thumbsdown
0,46.69047011971501,98.12746812182613,142.0211251891774,178.3732042656632,98.8382517044894,132.06059215375342,158.38244852255568,178.7316424139833,71.5122367151245,122.723265927859,107.8563859954523,88.84255736976509,48.0,113.6001760562016,97.41663102366044,75.59100475585703,42.44997055358225,102.59142264341595,91.2414379544733,70.00714249274856,heart
0,59.0592922409336,125.2078272313676,182.25805880673695,222.0360331117452,148.03040228277433,188.30825791770255,155.8621185535472,124.77980605851252,142.63590010933433,190.4337155022713,148.2767682410161,116.91449867317569,138.01449199268893,187.0106948813356,149.0,117.03845521878696,135.34031180694095,172.02616080119907,148.47558721890948,125.29964086141668,thumbsdown
0,47.43416490252569,88.50988645343524,119.50313803411188,149.6262009141447,132.90974381135493,191.1753122136852,226.38462845343545,256.03515383634334,128.79829191413992,197.6866206904251,239.73318502034715,271.93565415369864,115.44695751729448,150.2165104108067,156.0833110873805,158.3729774930054,100.00499987500623,122.3315167894194,128.70508925446578,133.3604139165742,peace
0,30.463092423455635,58.82176467941097,81.68843247363729,99.0050503762308,70.3846574190711,95.7078889120432,97.63708311906906,93.08598175880188,73.97972695272672,104.9952379872535,125.7179382586272,142.46754016266303,75.05997601918082,106.21205204683694,125.92855117089212,142.8740704256724,75.13321502504735,100.31948963187564,117.01709276853532,131.06105447462264,okay
0,45.17742799230607,90.9065454189081,128.76334882255898,162.64070831129578,111.68258592994702,149.164338901763,159.66527487215245,159.80613254815975,121.80722474467596,171.04970037974343,205.08047201037937,234.957442955102,122.494897852931,173.04623659588788,207.0869382650678,235.54405108174564,118.27087553578016,159.76545308670458,187.84035775093705,212.08488866489287,okay
0,37.33630940518894,71.06335201775948,97.67292357659824,123.06502346320826,93.23089616645332,134.07833531186162,156.0,174.38463235044537,91.59148432032316,143.54441821262157,173.80736463107655,197.0,86.00581375697809,120.074976577137,104.65180361560904,92.20086767487604,77.10382610480494,99.6393496566492,90.87353850269064,79.63039620647382,peace
0,49.49747468305833,93.62157870918436,129.79984591670362,161.64467204334326,124.57929201917948,169.11830178901394,193.8762491900439,219.42652528807903,128.63125592172378,177.78920102188434,204.2473990042468,230.0,125.22779244241272,170.32909322837364,198.8793604173143,222.17110523198104,117.61377470347595,156.0416611036937,179.35439777156287,201.9504889818294,livelong
0,52.15361924162119,90.87353850269064,124.78781991845196,157.19096666157378,110.42191811411357,147.48898263938224,149.4824404403407,143.95138068111746,117.72000679578642,166.54428840401582,194.50449866262733,212.00235847744716,117.7454882362802,170.06175348972502,199.8424379354896,221.18318200080225,114.06138698087096,157.09869509324386,185.6582882609877,207.78113485107352,okay
0,71.8679344353238,158.06960492137634,232.0538730553748,292.04280508172087,135.83077707206124,213.283848427395,259.1100152444903,292.0154105522515,83.43260753446461,201.42740627829173,174.5966780898193,131.4610208388783,65.5133574166368,183.9809772775436,154.35349040433132,117.6860229593982,96.60745312862772,177.1383639983163,152.3975065412817,118.10588469674153,heart
0,58.83026432033091,108.90362712049586,133.71985641631537,158.68522300453813,169.24833824885843,233.62362894193728,270.6011825546961,302.7887052054617,165.33904560024533,238.6797016924565,281.710844661685,315.6342820417326,151.40013210033868,208.47062143141417,180.1776900728833,148.492424049175,133.4541119636259,178.10109488714548,166.97305171793442,146.05478424207814,peace
0,51.894122981316485,93.33809511662427,126.24579200908045,155.1934276958918,123.64869590901476,169.92056967889437,197.52468200202225,221.46105752479372,125.29964086141668,179.0474797365213,211.74749113035557,238.549785160247,123.06502346320826,173.04623659588788,203.35437049643167,228.7902969970536,117.38824472663352,156.69716015295236,180.7097119692243,202.20039564748632,stop
0,58.66856057549052,109.22453936730518,148.67750334196495,179.7386992275175,146.01369798755184,199.6246477767713,229.17242417009948,257.76927667974707,147.87156589419075,204.9438947614688,239.70189819857495,269.6405014088203,140.0142849854971,191.84629264074923,226.86119103980744,257.6703320136022,130.0,175.3909917869216,202.405533521196,229.8695282111137,livelong
0,44.41846462902562,104.06248123122954,147.24808997063425,180.6931099959265,91.21951545584967,136.01470508735443,123.13001258832064,108.70602559196064,67.11929677819934,131.24023773218337,115.41230437002808,94.14881836751856,58.42088667591412,124.4025723206719,107.37783756436892,84.29116205154607,69.8927750200262,115.7410903698423,102.45974819410792,85.0881895447306,thumbsdown
0,47.07440918375928,87.46427842267951,117.38824472663352,144.49913494550754,117.66052864066182,158.8238017426859,182.0164827701052,202.68448386593383,117.98728745080972,165.14841809717706,192.6577275896298,214.18916872708573,113.43720729989786,157.70859202973057,182.6307750626931,203.30272993740147,107.22872749408155,140.089257261219,159.6151621870554,177.62882648939615,stop
0,44.181444068749045,80.22468448052632,111.44954015158608,136.09188072769072,101.91172650877816,143.22360140703069,170.01764614298128,189.0026454841307,101.87246929372036,101.96568050084302,87.70974860299168,76.66159403508382,94.92101980067427,89.98888820293314,78.587530817554,67.446274915669,90.0499861188218,83.00602387778854,73.02739212103907,64.07027391856539,smile
0,40.52159917870962,71.19691004531025,96.42613753542138,117.38824472663352,91.80958555619344,123.94353553130554,140.8900280360537,155.8621185535472,89.88882021697692,124.91997438360288,147.36349615830918,165.42369842317032,85.98837130682264,118.86967653695368,138.6542462386205,153.37535656030275,81.39410298049853,106.01886624558855,121.03718436910204,133.24038426843418,stop
0,63.41135544995076,120.20815280171308,168.2914139223983,211.69081227110448,152.0690632574555,199.24858845171275,204.8243149628481,200.5517389602992,162.24980739587951,225.17770760001977,266.9925092582187,300.5628054167714,160.25292509030842,225.3197727675048,269.04646438858845,304.04111564063174,148.66068747318505,202.0,239.8853893008076,270.2831848265815,okay
0,51.61395160225576,99.6393496566492,125.35549449465708,152.41062955056643,160.0781059358212,223.3942702935776,262.43475379606264,293.71074205755565,153.05227865013967,229.0196498119757,275.0163631495406,309.02588888311607,136.8941196691808,167.29913329123974,126.3210196285638,97.16480844420988,120.30793822520609,141.66156853571826,107.67079455451233,80.09993757800315,peace
0,50.96076922496363,90.44335243676012,130.034610777285,154.95160534825058,101.11874208078342,123.14625451064276,93.40770846134704,76.38062581571324,90.4267659490264,116.619037896906,80.95677859203639,66.03029607687671,81.49233092751734,107.8702924812944,75.31268153505093,58.52349955359813,74.06078584514209,97.04638066409278,75.1065909225016,63.0,thumbsdown
0,59.81638571495272,123.227432010896,176.207264322445,222.17110523198104,175.72706109191037,236.78048906107108,272.03860020225073,302.80356668969404,177.00282483621552,240.67405344157896,277.96582523756405,309.00647242412253,168.2676439485619,228.232337761326,265.9323222175146,299.4461554269816,153.52198539622916,206.42189806316577,238.32121181296472,267.4023186137323,livelong
0,50.99019513592785,99.29753269845128,131.91285001848755,156.16017418023074,147.31259280862582,207.15211801958483,241.3379373409825,270.12959852633696,145.03103116229988,214.75567512873783,255.03921267130667,283.5912551543154,134.5362404707371,187.57931655702345,168.01190434013895,143.8923208513922,120.702112657567,162.5207679036744,155.16765126791086,138.00362314084367,peace
0,36.76955262170047,63.0317380372777,83.7615663654877,102.42070103255492,81.9084855189009,114.72575996697516,134.61797799699713,151.4199458459816,82.29823813423954,120.59850745345068,144.00694427700353,164.2224101637776,81.61494961096282,117.1067888723792,138.0,156.05127362504928,80.05623023850174,106.96261028976434,122.64175471673585,137.81872151489435,stop
0,53.225933528685054,102.34256201600584,143.28293687665675,171.49344010777787,127.45587471748802,163.29421300217592,173.55690709389816,178.33956375409244,131.21737689803132,187.72320048411703,224.1160413714288,255.21951336055795,128.191263352851,180.00555546982432,213.71242359769357,242.39636960977776,123.1665539016173,161.5239920259526,188.04254837669052,212.05895406702356,okay
0,46.09772228646444,85.5102333057278,117.88553770501282,140.61649974309557,67.80117993073571,87.68124086713189,80.2807573457052,64.81512169239521,53.25410782277739,77.82673062643708,70.3846574190711,51.26402247190519,47.07440918375928,69.12307863514182,65.76473218982953,51.24451190127583,43.93176527297759,63.50590523722971,64.4980619863884,55.10898293381942,thumbsdown
0,53.48831648126533,97.0,132.06059215375342,163.2666530556684,134.33167906342868,183.65728953678916,213.0187785149469,238.88281646028875,136.56134152826706,192.8652379253452,227.6071176391459,257.2800031094527,132.84953895290718,186.4296113818832,218.6892772862904,245.9308845997184,125.32358118087753,168.0029761641144,195.1640335717624,219.658826364888,stop
0,69.31810730249349,143.1258187749506,199.24858845171275,241.4787775354182,192.80041493731284,214.00934559032697,191.6063673263496,168.5734261382855,176.64937022248338,204.41379601191304,182.13456563760764,157.25775020646836,156.95222202950808,192.3148460207896,170.55790805471318,144.25671561490648,143.42245291445826,175.11139311878026,154.63828762631846,130.91982279242512,thumbsup
0,68.41052550594829,117.72000679578642,156.0416611036937,191.36614120580475,142.88806808127822,158.91192529196795,168.8579284487406,180.71247881648904,130.09611831257686,139.0898989862312,113.21660655575224,98.00510190801292,108.00462953040486,117.15374513859982,93.2148056909416,79.1580697086532,78.2368199762746,89.56003573022959,75.69015788066504,64.32728814430156,heart
0,79.7057087039567,156.92354826475216,223.0201784592596,287.0905780411471,177.2794404323299,137.6117727521886,116.77756633874505,101.6366075781753,150.65523555456014,78.77182237323191,66.40030120413611,53.46026561849464,123.9758040909596,22.80350850198276,19.4164878389476,7.810249675906654,116.90166808048548,53.41348144429457,41.19465984809196,40.70626487409524,thumbsup
